,Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities
18422,26991,Maine,US,2020-02-17,0.0,0.0
18423,26992,Maine,US,2020-02-18,0.0,0.0
18424,26993,Maine,US,2020-02-19,0.0,0.0
18425,26994,Maine,US,2020-02-20,0.0,0.0
18426,26995,Maine,US,2020-02-21,0.0,0.0
18427,26996,Maine,US,2020-02-22,0.0,0.0
18428,26997,Maine,US,2020-02-23,0.0,0.0
18429,26998,Maine,US,2020-02-24,0.0,0.0
18430,26999,Maine,US,2020-02-25,0.0,0.0
18431,27000,Maine,US,2020-02-26,0.0,0.0
18432,27001,Maine,US,2020-02-27,0.0,0.0
18433,27002,Maine,US,2020-02-28,0.0,0.0
18434,27003,Maine,US,2020-02-29,0.0,0.0
18435,27004,Maine,US,2020-03-01,0.0,0.0
18436,27005,Maine,US,2020-03-02,0.0,0.0
18437,27006,Maine,US,2020-03-03,0.0,0.0
18438,27007,Maine,US,2020-03-04,0.0,0.0
18439,27008,Maine,US,2020-03-05,0.0,0.0
18440,27009,Maine,US,2020-03-06,0.0,0.0
18441,27010,Maine,US,2020-03-07,0.0,0.0
18442,27011,Maine,US,2020-03-08,0.0,0.0
18443,27012,Maine,US,2020-03-09,0.0,0.0
18444,27013,Maine,US,2020-03-10,0.0,0.0
18445,27014,Maine,US,2020-03-11,0.0,0.0
18446,27015,Maine,US,2020-03-12,0.0,0.0
18447,27016,Maine,US,2020-03-13,1.0,0.0
18448,27017,Maine,US,2020-03-14,3.0,0.0
18449,27018,Maine,US,2020-03-15,12.0,0.0
18450,27019,Maine,US,2020-03-16,17.0,0.0
18451,27020,Maine,US,2020-03-17,32.0,0.0
18452,27021,Maine,US,2020-03-18,42.0,0.0
18453,27022,Maine,US,2020-03-19,52.0,0.0
18454,27023,Maine,US,2020-03-20,56.0,0.0
18455,27024,Maine,US,2020-03-21,70.0,0.0
18456,27025,Maine,US,2020-03-22,89.0,0.0
18457,27026,Maine,US,2020-03-23,107.0,0.0
18458,27027,Maine,US,2020-03-24,118.0,0.0
18459,27028,Maine,US,2020-03-25,142.0,0.0
18460,27029,Maine,US,2020-03-26,155.0,0.0
18461,27030,Maine,US,2020-03-27,168.0,1.0
18462,27031,Maine,US,2020-03-28,211.0,1.0
18463,27032,Maine,US,2020-03-29,253.0,3.0
18464,27033,Maine,US,2020-03-30,275.0,3.0
18465,27034,Maine,US,2020-03-31,303.0,5.0
18466,27035,Maine,US,2020-04-01,303.0,5.0
18467,27036,Maine,US,2020-04-02,376.0,7.0
18468,27037,Maine,US,2020-04-03,432.0,9.0
18469,27072,Maryland,US,2020-01-22,0.0,0.0
18470,27073,Maryland,US,2020-01-23,0.0,0.0
18471,27074,Maryland,US,2020-01-24,0.0,0.0
18472,27075,Maryland,US,2020-01-25,0.0,0.0
18473,27076,Maryland,US,2020-01-26,0.0,0.0
18474,27077,Maryland,US,2020-01-27,0.0,0.0
18475,27078,Maryland,US,2020-01-28,0.0,0.0
18476,27079,Maryland,US,2020-01-29,0.0,0.0
18477,27080,Maryland,US,2020-01-30,0.0,0.0
18478,27081,Maryland,US,2020-01-31,0.0,0.0
18479,27082,Maryland,US,2020-02-01,0.0,0.0
18480,27083,Maryland,US,2020-02-02,0.0,0.0
18481,27084,Maryland,US,2020-02-03,0.0,0.0
18482,27085,Maryland,US,2020-02-04,0.0,0.0
18483,27086,Maryland,US,2020-02-05,0.0,0.0
18484,27087,Maryland,US,2020-02-06,0.0,0.0
18485,27088,Maryland,US,2020-02-07,0.0,0.0
18486,27089,Maryland,US,2020-02-08,0.0,0.0
18487,27090,Maryland,US,2020-02-09,0.0,0.0
18488,27091,Maryland,US,2020-02-10,0.0,0.0
18489,27092,Maryland,US,2020-02-11,0.0,0.0
18490,27093,Maryland,US,2020-02-12,0.0,0.0
18491,27094,Maryland,US,2020-02-13,0.0,0.0
18492,27095,Maryland,US,2020-02-14,0.0,0.0
18493,27096,Maryland,US,2020-02-15,0.0,0.0
18494,27097,Maryland,US,2020-02-16,0.0,0.0
18495,27098,Maryland,US,2020-02-17,0.0,0.0
18496,27099,Maryland,US,2020-02-18,0.0,0.0
18497,27100,Maryland,US,2020-02-19,0.0,0.0
18498,27101,Maryland,US,2020-02-20,0.0,0.0
18499,27102,Maryland,US,2020-02-21,0.0,0.0
18500,27103,Maryland,US,2020-02-22,0.0,0.0
18501,27104,Maryland,US,2020-02-23,0.0,0.0
18502,27105,Maryland,US,2020-02-24,0.0,0.0
18503,27106,Maryland,US,2020-02-25,0.0,0.0
18504,27107,Maryland,US,2020-02-26,0.0,0.0
18505,27108,Maryland,US,2020-02-27,0.0,0.0
18506,27109,Maryland,US,2020-02-28,0.0,0.0
18507,27110,Maryland,US,2020-02-29,0.0,0.0
18508,27111,Maryland,US,2020-03-01,0.0,0.0
18509,27112,Maryland,US,2020-03-02,0.0,0.0
18510,27113,Maryland,US,2020-03-03,0.0,0.0
18511,27114,Maryland,US,2020-03-04,0.0,0.0
18512,27115,Maryland,US,2020-03-05,0.0,0.0
18513,27116,Maryland,US,2020-03-06,0.0,0.0
18514,27117,Maryland,US,2020-03-07,0.0,0.0
18515,27118,Maryland,US,2020-03-08,0.0,0.0
18516,27119,Maryland,US,2020-03-09,0.0,0.0
18517,27120,Maryland,US,2020-03-10,8.0,0.0
18518,27121,Maryland,US,2020-03-11,9.0,0.0
18519,27122,Maryland,US,2020-03-12,12.0,0.0
18520,27123,Maryland,US,2020-03-13,18.0,0.0
18521,27124,Maryland,US,2020-03-14,26.0,0.0
18522,27125,Maryland,US,2020-03-15,32.0,0.0
18523,27126,Maryland,US,2020-03-16,41.0,0.0
18524,27127,Maryland,US,2020-03-17,60.0,0.0
18525,27128,Maryland,US,2020-03-18,85.0,0.0
18526,27129,Maryland,US,2020-03-19,107.0,1.0
18527,27130,Maryland,US,2020-03-20,149.0,1.0
18528,27131,Maryland,US,2020-03-21,193.0,2.0
18529,27132,Maryland,US,2020-03-22,244.0,3.0
18530,27133,Maryland,US,2020-03-23,290.0,3.0
18531,27134,Maryland,US,2020-03-24,349.0,4.0
18532,27135,Maryland,US,2020-03-25,425.0,4.0
18533,27136,Maryland,US,2020-03-26,583.0,4.0
18534,27137,Maryland,US,2020-03-27,775.0,5.0
18535,27138,Maryland,US,2020-03-28,995.0,5.0
18536,27139,Maryland,US,2020-03-29,1239.0,10.0
18537,27140,Maryland,US,2020-03-30,1413.0,15.0
18538,27141,Maryland,US,2020-03-31,1660.0,18.0
18539,27142,Maryland,US,2020-04-01,1986.0,31.0
18540,27143,Maryland,US,2020-04-02,2331.0,36.0
18541,27144,Maryland,US,2020-04-03,2758.0,43.0
18542,27179,Massachusetts,US,2020-01-22,0.0,0.0
18543,27180,Massachusetts,US,2020-01-23,0.0,0.0
18544,27181,Massachusetts,US,2020-01-24,0.0,0.0
18545,27182,Massachusetts,US,2020-01-25,0.0,0.0
18546,27183,Massachusetts,US,2020-01-26,0.0,0.0
18547,27184,Massachusetts,US,2020-01-27,0.0,0.0
18548,27185,Massachusetts,US,2020-01-28,0.0,0.0
18549,27186,Massachusetts,US,2020-01-29,0.0,0.0
18550,27187,Massachusetts,US,2020-01-30,0.0,0.0
18551,27188,Massachusetts,US,2020-01-31,0.0,0.0
18552,27189,Massachusetts,US,2020-02-01,0.0,0.0
18553,27190,Massachusetts,US,2020-02-02,0.0,0.0
18554,27191,Massachusetts,US,2020-02-03,0.0,0.0
18555,27192,Massachusetts,US,2020-02-04,0.0,0.0
18556,27193,Massachusetts,US,2020-02-05,0.0,0.0
18557,27194,Massachusetts,US,2020-02-06,0.0,0.0
18558,27195,Massachusetts,US,2020-02-07,0.0,0.0
18559,27196,Massachusetts,US,2020-02-08,0.0,0.0
18560,27197,Massachusetts,US,2020-02-09,0.0,0.0
18561,27198,Massachusetts,US,2020-02-10,0.0,0.0
18562,27199,Massachusetts,US,2020-02-11,0.0,0.0
18563,27200,Massachusetts,US,2020-02-12,0.0,0.0
18564,27201,Massachusetts,US,2020-02-13,0.0,0.0
18565,27202,Massachusetts,US,2020-02-14,0.0,0.0
18566,27203,Massachusetts,US,2020-02-15,0.0,0.0
18567,27204,Massachusetts,US,2020-02-16,0.0,0.0
18568,27205,Massachusetts,US,2020-02-17,0.0,0.0
18569,27206,Massachusetts,US,2020-02-18,0.0,0.0
18570,27207,Massachusetts,US,2020-02-19,0.0,0.0
18571,27208,Massachusetts,US,2020-02-20,0.0,0.0
18572,27209,Massachusetts,US,2020-02-21,0.0,0.0
18573,27210,Massachusetts,US,2020-02-22,0.0,0.0
18574,27211,Massachusetts,US,2020-02-23,0.0,0.0
18575,27212,Massachusetts,US,2020-02-24,0.0,0.0
18576,27213,Massachusetts,US,2020-02-25,0.0,0.0
18577,27214,Massachusetts,US,2020-02-26,0.0,0.0
18578,27215,Massachusetts,US,2020-02-27,0.0,0.0
18579,27216,Massachusetts,US,2020-02-28,0.0,0.0
18580,27217,Massachusetts,US,2020-02-29,0.0,0.0
18581,27218,Massachusetts,US,2020-03-01,0.0,0.0
18582,27219,Massachusetts,US,2020-03-02,0.0,0.0
18583,27220,Massachusetts,US,2020-03-03,0.0,0.0
18584,27221,Massachusetts,US,2020-03-04,0.0,0.0
18585,27222,Massachusetts,US,2020-03-05,0.0,0.0
18586,27223,Massachusetts,US,2020-03-06,0.0,0.0
18587,27224,Massachusetts,US,2020-03-07,0.0,0.0
18588,27225,Massachusetts,US,2020-03-08,0.0,0.0
18589,27226,Massachusetts,US,2020-03-09,0.0,0.0
18590,27227,Massachusetts,US,2020-03-10,92.0,0.0
18591,27228,Massachusetts,US,2020-03-11,95.0,0.0
18592,27229,Massachusetts,US,2020-03-12,108.0,0.0
18593,27230,Massachusetts,US,2020-03-13,123.0,0.0
18594,27231,Massachusetts,US,2020-03-14,138.0,0.0
18595,27232,Massachusetts,US,2020-03-15,164.0,0.0
18596,27233,Massachusetts,US,2020-03-16,197.0,0.0
18597,27234,Massachusetts,US,2020-03-17,218.0,0.0
18598,27235,Massachusetts,US,2020-03-18,218.0,0.0
18599,27236,Massachusetts,US,2020-03-19,328.0,0.0
18600,27237,Massachusetts,US,2020-03-20,413.0,1.0
18601,27238,Massachusetts,US,2020-03-21,525.0,1.0
18602,27239,Massachusetts,US,2020-03-22,646.0,5.0
18603,27240,Massachusetts,US,2020-03-23,777.0,9.0
18604,27241,Massachusetts,US,2020-03-24,1159.0,11.0
18605,27242,Massachusetts,US,2020-03-25,1838.0,15.0
18606,27243,Massachusetts,US,2020-03-26,2417.0,25.0
18607,27244,Massachusetts,US,2020-03-27,3240.0,35.0
18608,27245,Massachusetts,US,2020-03-28,4257.0,44.0
18609,27246,Massachusetts,US,2020-03-29,4955.0,48.0
18610,27247,Massachusetts,US,2020-03-30,5752.0,56.0
18611,27248,Massachusetts,US,2020-03-31,6620.0,89.0
18612,27249,Massachusetts,US,2020-04-01,7738.0,122.0
18613,27250,Massachusetts,US,2020-04-02,8966.0,154.0
18614,27251,Massachusetts,US,2020-04-03,10402.0,192.0
18615,27286,Michigan,US,2020-01-22,0.0,0.0
18616,27287,Michigan,US,2020-01-23,0.0,0.0
18617,27288,Michigan,US,2020-01-24,0.0,0.0
18618,27289,Michigan,US,2020-01-25,0.0,0.0
18619,27290,Michigan,US,2020-01-26,0.0,0.0
18620,27291,Michigan,US,2020-01-27,0.0,0.0
18621,27292,Michigan,US,2020-01-28,0.0,0.0
18622,27293,Michigan,US,2020-01-29,0.0,0.0
18623,27294,Michigan,US,2020-01-30,0.0,0.0
18624,27295,Michigan,US,2020-01-31,0.0,0.0
18625,27296,Michigan,US,2020-02-01,0.0,0.0
18626,27297,Michigan,US,2020-02-02,0.0,0.0
18627,27298,Michigan,US,2020-02-03,0.0,0.0
18628,27299,Michigan,US,2020-02-04,0.0,0.0
18629,27300,Michigan,US,2020-02-05,0.0,0.0
18630,27301,Michigan,US,2020-02-06,0.0,0.0
18631,27302,Michigan,US,2020-02-07,0.0,0.0
18632,27303,Michigan,US,2020-02-08,0.0,0.0
18633,27304,Michigan,US,2020-02-09,0.0,0.0
18634,27305,Michigan,US,2020-02-10,0.0,0.0
18635,27306,Michigan,US,2020-02-11,0.0,0.0
18636,27307,Michigan,US,2020-02-12,0.0,0.0
18637,27308,Michigan,US,2020-02-13,0.0,0.0
18638,27309,Michigan,US,2020-02-14,0.0,0.0
18639,27310,Michigan,US,2020-02-15,0.0,0.0
18640,27311,Michigan,US,2020-02-16,0.0,0.0
18641,27312,Michigan,US,2020-02-17,0.0,0.0
18642,27313,Michigan,US,2020-02-18,0.0,0.0
18643,27314,Michigan,US,2020-02-19,0.0,0.0
18644,27315,Michigan,US,2020-02-20,0.0,0.0
18645,27316,Michigan,US,2020-02-21,0.0,0.0
18646,27317,Michigan,US,2020-02-22,0.0,0.0
18647,27318,Michigan,US,2020-02-23,0.0,0.0
18648,27319,Michigan,US,2020-02-24,0.0,0.0
18649,27320,Michigan,US,2020-02-25,0.0,0.0
18650,27321,Michigan,US,2020-02-26,0.0,0.0
18651,27322,Michigan,US,2020-02-27,0.0,0.0
18652,27323,Michigan,US,2020-02-28,0.0,0.0
18653,27324,Michigan,US,2020-02-29,0.0,0.0
18654,27325,Michigan,US,2020-03-01,0.0,0.0
18655,27326,Michigan,US,2020-03-02,0.0,0.0
18656,27327,Michigan,US,2020-03-03,0.0,0.0
18657,27328,Michigan,US,2020-03-04,0.0,0.0
18658,27329,Michigan,US,2020-03-05,0.0,0.0
18659,27330,Michigan,US,2020-03-06,0.0,0.0
18660,27331,Michigan,US,2020-03-07,0.0,0.0
18661,27332,Michigan,US,2020-03-08,0.0,0.0
18662,27333,Michigan,US,2020-03-09,0.0,0.0
18663,27334,Michigan,US,2020-03-10,0.0,0.0
18664,27335,Michigan,US,2020-03-11,2.0,0.0
18665,27336,Michigan,US,2020-03-12,2.0,0.0
18666,27337,Michigan,US,2020-03-13,16.0,0.0
18667,27338,Michigan,US,2020-03-14,25.0,0.0
18668,27339,Michigan,US,2020-03-15,33.0,0.0
18669,27340,Michigan,US,2020-03-16,53.0,0.0
18670,27341,Michigan,US,2020-03-17,65.0,0.0
18671,27342,Michigan,US,2020-03-18,83.0,0.0
18672,27343,Michigan,US,2020-03-19,334.0,3.0
18673,27344,Michigan,US,2020-03-20,552.0,3.0
18674,27345,Michigan,US,2020-03-21,788.0,5.0
18675,27346,Michigan,US,2020-03-22,1035.0,9.0
18676,27347,Michigan,US,2020-03-23,1329.0,15.0
18677,27348,Michigan,US,2020-03-24,1793.0,24.0
18678,27349,Michigan,US,2020-03-25,2296.0,43.0
18679,27350,Michigan,US,2020-03-26,2845.0,61.0
18680,27351,Michigan,US,2020-03-27,3634.0,92.0
18681,27352,Michigan,US,2020-03-28,4650.0,111.0
18682,27353,Michigan,US,2020-03-29,5488.0,132.0
18683,27354,Michigan,US,2020-03-30,6498.0,184.0
18684,27355,Michigan,US,2020-03-31,7615.0,259.0
18685,27356,Michigan,US,2020-04-01,9315.0,335.0
18686,27357,Michigan,US,2020-04-02,10791.0,417.0
18687,27358,Michigan,US,2020-04-03,12744.0,479.0
18688,27393,Minnesota,US,2020-01-22,0.0,0.0
18689,27394,Minnesota,US,2020-01-23,0.0,0.0
18690,27395,Minnesota,US,2020-01-24,0.0,0.0
18691,27396,Minnesota,US,2020-01-25,0.0,0.0
18692,27397,Minnesota,US,2020-01-26,0.0,0.0
18693,27398,Minnesota,US,2020-01-27,0.0,0.0
18694,27399,Minnesota,US,2020-01-28,0.0,0.0
18695,27400,Minnesota,US,2020-01-29,0.0,0.0
18696,27401,Minnesota,US,2020-01-30,0.0,0.0
18697,27402,Minnesota,US,2020-01-31,0.0,0.0
18698,27403,Minnesota,US,2020-02-01,0.0,0.0
18699,27404,Minnesota,US,2020-02-02,0.0,0.0
18700,27405,Minnesota,US,2020-02-03,0.0,0.0
18701,27406,Minnesota,US,2020-02-04,0.0,0.0
18702,27407,Minnesota,US,2020-02-05,0.0,0.0
18703,27408,Minnesota,US,2020-02-06,0.0,0.0
18704,27409,Minnesota,US,2020-02-07,0.0,0.0
18705,27410,Minnesota,US,2020-02-08,0.0,0.0
18706,27411,Minnesota,US,2020-02-09,0.0,0.0
18707,27412,Minnesota,US,2020-02-10,0.0,0.0
18708,27413,Minnesota,US,2020-02-11,0.0,0.0
18709,27414,Minnesota,US,2020-02-12,0.0,0.0
18710,27415,Minnesota,US,2020-02-13,0.0,0.0
18711,27416,Minnesota,US,2020-02-14,0.0,0.0
18712,27417,Minnesota,US,2020-02-15,0.0,0.0
18713,27418,Minnesota,US,2020-02-16,0.0,0.0
18714,27419,Minnesota,US,2020-02-17,0.0,0.0
18715,27420,Minnesota,US,2020-02-18,0.0,0.0
18716,27421,Minnesota,US,2020-02-19,0.0,0.0
18717,27422,Minnesota,US,2020-02-20,0.0,0.0
18718,27423,Minnesota,US,2020-02-21,0.0,0.0
18719,27424,Minnesota,US,2020-02-22,0.0,0.0
18720,27425,Minnesota,US,2020-02-23,0.0,0.0
18721,27426,Minnesota,US,2020-02-24,0.0,0.0
18722,27427,Minnesota,US,2020-02-25,0.0,0.0
18723,27428,Minnesota,US,2020-02-26,0.0,0.0
18724,27429,Minnesota,US,2020-02-27,0.0,0.0
18725,27430,Minnesota,US,2020-02-28,0.0,0.0
18726,27431,Minnesota,US,2020-02-29,0.0,0.0
18727,27432,Minnesota,US,2020-03-01,0.0,0.0
18728,27433,Minnesota,US,2020-03-02,0.0,0.0
18729,27434,Minnesota,US,2020-03-03,0.0,0.0
18730,27435,Minnesota,US,2020-03-04,0.0,0.0
18731,27436,Minnesota,US,2020-03-05,0.0,0.0
18732,27437,Minnesota,US,2020-03-06,0.0,0.0
18733,27438,Minnesota,US,2020-03-07,0.0,0.0
18734,27439,Minnesota,US,2020-03-08,0.0,0.0
18735,27440,Minnesota,US,2020-03-09,0.0,0.0
18736,27441,Minnesota,US,2020-03-10,3.0,0.0
18737,27442,Minnesota,US,2020-03-11,5.0,0.0
18738,27443,Minnesota,US,2020-03-12,9.0,0.0
18739,27444,Minnesota,US,2020-03-13,14.0,0.0
18740,27445,Minnesota,US,2020-03-14,21.0,0.0
18741,27446,Minnesota,US,2020-03-15,35.0,0.0
18742,27447,Minnesota,US,2020-03-16,54.0,0.0
18743,27448,Minnesota,US,2020-03-17,60.0,0.0
18744,27449,Minnesota,US,2020-03-18,77.0,0.0
18745,27450,Minnesota,US,2020-03-19,89.0,0.0
18746,27451,Minnesota,US,2020-03-20,115.0,0.0
18747,27452,Minnesota,US,2020-03-21,138.0,1.0
18748,27453,Minnesota,US,2020-03-22,167.0,1.0
18749,27454,Minnesota,US,2020-03-23,234.0,1.0
18750,27455,Minnesota,US,2020-03-24,261.0,1.0
18751,27456,Minnesota,US,2020-03-25,286.0,1.0
18752,27457,Minnesota,US,2020-03-26,344.0,2.0
18753,27458,Minnesota,US,2020-03-27,396.0,4.0
18754,27459,Minnesota,US,2020-03-28,441.0,5.0
18755,27460,Minnesota,US,2020-03-29,503.0,9.0
18756,27461,Minnesota,US,2020-03-30,576.0,10.0
18757,27462,Minnesota,US,2020-03-31,629.0,12.0
18758,27463,Minnesota,US,2020-04-01,689.0,17.0
18759,27464,Minnesota,US,2020-04-02,742.0,18.0
18760,27465,Minnesota,US,2020-04-03,788.0,22.0
18761,27500,Mississippi,US,2020-01-22,0.0,0.0
18762,27501,Mississippi,US,2020-01-23,0.0,0.0
18763,27502,Mississippi,US,2020-01-24,0.0,0.0
18764,27503,Mississippi,US,2020-01-25,0.0,0.0
18765,27504,Mississippi,US,2020-01-26,0.0,0.0
18766,27505,Mississippi,US,2020-01-27,0.0,0.0
18767,27506,Mississippi,US,2020-01-28,0.0,0.0
18768,27507,Mississippi,US,2020-01-29,0.0,0.0
18769,27508,Mississippi,US,2020-01-30,0.0,0.0
18770,27509,Mississippi,US,2020-01-31,0.0,0.0
18771,27510,Mississippi,US,2020-02-01,0.0,0.0
18772,27511,Mississippi,US,2020-02-02,0.0,0.0
18773,27512,Mississippi,US,2020-02-03,0.0,0.0
18774,27513,Mississippi,US,2020-02-04,0.0,0.0
18775,27514,Mississippi,US,2020-02-05,0.0,0.0
18776,27515,Mississippi,US,2020-02-06,0.0,0.0
18777,27516,Mississippi,US,2020-02-07,0.0,0.0
18778,27517,Mississippi,US,2020-02-08,0.0,0.0
18779,27518,Mississippi,US,2020-02-09,0.0,0.0
18780,27519,Mississippi,US,2020-02-10,0.0,0.0
18781,27520,Mississippi,US,2020-02-11,0.0,0.0
18782,27521,Mississippi,US,2020-02-12,0.0,0.0
18783,27522,Mississippi,US,2020-02-13,0.0,0.0
18784,27523,Mississippi,US,2020-02-14,0.0,0.0
18785,27524,Mississippi,US,2020-02-15,0.0,0.0
18786,27525,Mississippi,US,2020-02-16,0.0,0.0
18787,27526,Mississippi,US,2020-02-17,0.0,0.0
18788,27527,Mississippi,US,2020-02-18,0.0,0.0
18789,27528,Mississippi,US,2020-02-19,0.0,0.0
18790,27529,Mississippi,US,2020-02-20,0.0,0.0
18791,27530,Mississippi,US,2020-02-21,0.0,0.0
18792,27531,Mississippi,US,2020-02-22,0.0,0.0
18793,27532,Mississippi,US,2020-02-23,0.0,0.0
18794,27533,Mississippi,US,2020-02-24,0.0,0.0
18795,27534,Mississippi,US,2020-02-25,0.0,0.0
18796,27535,Mississippi,US,2020-02-26,0.0,0.0
18797,27536,Mississippi,US,2020-02-27,0.0,0.0
18798,27537,Mississippi,US,2020-02-28,0.0,0.0
18799,27538,Mississippi,US,2020-02-29,0.0,0.0
18800,27539,Mississippi,US,2020-03-01,0.0,0.0
18801,27540,Mississippi,US,2020-03-02,0.0,0.0
18802,27541,Mississippi,US,2020-03-03,0.0,0.0
18803,27542,Mississippi,US,2020-03-04,0.0,0.0
18804,27543,Mississippi,US,2020-03-05,0.0,0.0
18805,27544,Mississippi,US,2020-03-06,0.0,0.0
18806,27545,Mississippi,US,2020-03-07,0.0,0.0
18807,27546,Mississippi,US,2020-03-08,0.0,0.0
18808,27547,Mississippi,US,2020-03-09,0.0,0.0
18809,27548,Mississippi,US,2020-03-10,0.0,0.0
18810,27549,Mississippi,US,2020-03-11,0.0,0.0
18811,27550,Mississippi,US,2020-03-12,1.0,0.0
18812,27551,Mississippi,US,2020-03-13,1.0,0.0
18813,27552,Mississippi,US,2020-03-14,6.0,0.0
18814,27553,Mississippi,US,2020-03-15,10.0,0.0
18815,27554,Mississippi,US,2020-03-16,13.0,0.0
18816,27555,Mississippi,US,2020-03-17,21.0,0.0
18817,27556,Mississippi,US,2020-03-18,34.0,0.0
18818,27557,Mississippi,US,2020-03-19,50.0,1.0
18819,27558,Mississippi,US,2020-03-20,80.0,1.0
18820,27559,Mississippi,US,2020-03-21,140.0,1.0
18821,27560,Mississippi,US,2020-03-22,207.0,1.0
18822,27561,Mississippi,US,2020-03-23,249.0,1.0
18823,27562,Mississippi,US,2020-03-24,320.0,1.0
18824,27563,Mississippi,US,2020-03-25,377.0,3.0
18825,27564,Mississippi,US,2020-03-26,485.0,6.0
18826,27565,Mississippi,US,2020-03-27,579.0,8.0
18827,27566,Mississippi,US,2020-03-28,663.0,13.0
18828,27567,Mississippi,US,2020-03-29,759.0,14.0
18829,27568,Mississippi,US,2020-03-30,847.0,16.0
18830,27569,Mississippi,US,2020-03-31,937.0,20.0
18831,27570,Mississippi,US,2020-04-01,1073.0,22.0
18832,27571,Mississippi,US,2020-04-02,1177.0,26.0
18833,27572,Mississippi,US,2020-04-03,1358.0,29.0
18834,27607,Missouri,US,2020-01-22,0.0,0.0
18835,27608,Missouri,US,2020-01-23,0.0,0.0
18836,27609,Missouri,US,2020-01-24,0.0,0.0
18837,27610,Missouri,US,2020-01-25,0.0,0.0
18838,27611,Missouri,US,2020-01-26,0.0,0.0
18839,27612,Missouri,US,2020-01-27,0.0,0.0
18840,27613,Missouri,US,2020-01-28,0.0,0.0
18841,27614,Missouri,US,2020-01-29,0.0,0.0
18842,27615,Missouri,US,2020-01-30,0.0,0.0
18843,27616,Missouri,US,2020-01-31,0.0,0.0
18844,27617,Missouri,US,2020-02-01,0.0,0.0
18845,27618,Missouri,US,2020-02-02,0.0,0.0
18846,27619,Missouri,US,2020-02-03,0.0,0.0
18847,27620,Missouri,US,2020-02-04,0.0,0.0
18848,27621,Missouri,US,2020-02-05,0.0,0.0
18849,27622,Missouri,US,2020-02-06,0.0,0.0
18850,27623,Missouri,US,2020-02-07,0.0,0.0
18851,27624,Missouri,US,2020-02-08,0.0,0.0
18852,27625,Missouri,US,2020-02-09,0.0,0.0
18853,27626,Missouri,US,2020-02-10,0.0,0.0
18854,27627,Missouri,US,2020-02-11,0.0,0.0
18855,27628,Missouri,US,2020-02-12,0.0,0.0
18856,27629,Missouri,US,2020-02-13,0.0,0.0
18857,27630,Missouri,US,2020-02-14,0.0,0.0
18858,27631,Missouri,US,2020-02-15,0.0,0.0
18859,27632,Missouri,US,2020-02-16,0.0,0.0
18860,27633,Missouri,US,2020-02-17,0.0,0.0
18861,27634,Missouri,US,2020-02-18,0.0,0.0
18862,27635,Missouri,US,2020-02-19,0.0,0.0
18863,27636,Missouri,US,2020-02-20,0.0,0.0
18864,27637,Missouri,US,2020-02-21,0.0,0.0
18865,27638,Missouri,US,2020-02-22,0.0,0.0
18866,27639,Missouri,US,2020-02-23,0.0,0.0
18867,27640,Missouri,US,2020-02-24,0.0,0.0
18868,27641,Missouri,US,2020-02-25,0.0,0.0
18869,27642,Missouri,US,2020-02-26,0.0,0.0
18870,27643,Missouri,US,2020-02-27,0.0,0.0
18871,27644,Missouri,US,2020-02-28,0.0,0.0
18872,27645,Missouri,US,2020-02-29,0.0,0.0
18873,27646,Missouri,US,2020-03-01,0.0,0.0
18874,27647,Missouri,US,2020-03-02,0.0,0.0
18875,27648,Missouri,US,2020-03-03,0.0,0.0
18876,27649,Missouri,US,2020-03-04,0.0,0.0
18877,27650,Missouri,US,2020-03-05,0.0,0.0
18878,27651,Missouri,US,2020-03-06,0.0,0.0
18879,27652,Missouri,US,2020-03-07,0.0,0.0
18880,27653,Missouri,US,2020-03-08,0.0,0.0
18881,27654,Missouri,US,2020-03-09,0.0,0.0
18882,27655,Missouri,US,2020-03-10,1.0,0.0
18883,27656,Missouri,US,2020-03-11,1.0,0.0
18884,27657,Missouri,US,2020-03-12,1.0,0.0
18885,27658,Missouri,US,2020-03-13,2.0,0.0
18886,27659,Missouri,US,2020-03-14,4.0,0.0
18887,27660,Missouri,US,2020-03-15,5.0,0.0
18888,27661,Missouri,US,2020-03-16,6.0,0.0
18889,27662,Missouri,US,2020-03-17,11.0,0.0
18890,27663,Missouri,US,2020-03-18,18.0,0.0
18891,27664,Missouri,US,2020-03-19,31.0,1.0
18892,27665,Missouri,US,2020-03-20,53.0,2.0
18893,27666,Missouri,US,2020-03-21,74.0,3.0
18894,27667,Missouri,US,2020-03-22,87.0,3.0
18895,27668,Missouri,US,2020-03-23,187.0,4.0
18896,27669,Missouri,US,2020-03-24,257.0,7.0
18897,27670,Missouri,US,2020-03-25,354.0,8.0
18898,27671,Missouri,US,2020-03-26,520.0,9.0
18899,27672,Missouri,US,2020-03-27,666.0,9.0
18900,27673,Missouri,US,2020-03-28,836.0,10.0
18901,27674,Missouri,US,2020-03-29,915.0,13.0
18902,27675,Missouri,US,2020-03-30,1051.0,13.0
18903,27676,Missouri,US,2020-03-31,1357.0,15.0
18904,27677,Missouri,US,2020-04-01,1613.0,18.0
18905,27678,Missouri,US,2020-04-02,1857.0,22.0
18906,27679,Missouri,US,2020-04-03,1864.0,25.0
18907,27714,Montana,US,2020-01-22,0.0,0.0
18908,27715,Montana,US,2020-01-23,0.0,0.0
18909,27716,Montana,US,2020-01-24,0.0,0.0
